event_id,time_s,lat,lon,peak_vertical,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,score,priority,level,trip_id,label,notes,maps_link,peak_mag,peak_mag_g,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review
360,1776414003.5957274,-6.8231183,109.4766921,52.06413577180663,5.309064336119535,5.480135047525063,4.903830999999999,3.6649999618530273,10.547140375463728,2,3,0.4889998435974121,0.0,0.0775187411685776,74602.30043477757,2665.2776905393553,27.990441923404365,0.4889998435974121,125.72309553478013,0.3358395989974937,0.45420781153491996,0.04996584275428535,415.44900557546373,1922.5234890232045,327.3051959406874,0.21609567203282873,0.6811154968411101,high,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8231183,109.4766921",98.55442,10.04975399346362,Non-Event,Non-Event,condition_like,0.467,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 47%), pakai tebakan terbaik ML",True
71,1775973595.6937501,-6.8645797,109.4530747,-59.19316533864375,-6.036023039329818,3.7814459867772485,9.76029,1.625999927520752,11.698512674319339,1,5,0.0,0.0,0.5112438996186311,70670.45351802977,1617.6331608162905,43.687564762013444,0.1,25.180948756205535,0.3813131313131313,1.057822264694357,-0.36343081618960277,518.6746590723694,890.3606764244432,208.59782531947764,0.5825444364555111,0.6772204366539062,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8645797,109.4530747",74.872894,7.634910392437785,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True
70,1775973592.4975,-6.8645797,109.4530747,-69.85540631272609,-7.123269038124751,4.673575854381205,9.76029,0.2090001106262207,9.726799543527116,3,5,0.3859999179840088,0.23600006103515625,0.10547001494122873,50812.59710097524,1023.9842308041198,49.62244097396931,0.7719998359680176,34.72673691968751,0.3553299492385787,4.802414124156552,-0.6466628189688809,270.3518628644241,608.0626027276635,145.5697652120322,0.44461188898488513,0.6722457441212626,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8645797,109.4530747",118.22832,12.055933473714266,Speed Bump,Speed Bump,event,0.9,R3,multi-peak terstruktur + durasi lebih panjang + shape relatif simetris,False
369,1776414054.2738,-6.8223926,109.4776971,-54.86598381382798,-5.594773323594498,4.8370173485481995,1.9771557999999998,1.9479999542236328,9.725478285235663,1,4,0.0,0.0,0.8737490561952034,85806.75975975508,2837.3485564496914,30.24188182113276,0.1,81.34561374035053,0.3022670025188917,0.10367342331977225,-0.12817654488986077,555.8974484822368,1883.5714827597587,397.8796252076955,0.2951294672250087,0.6705365511116927,high,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8223926,109.4776971",92.30071,9.4120530456374,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
59,1775973469.9881,-6.8736433,109.451615,-52.93206681542639,-5.3975686718121265,4.449629758421621,8.667922,4.215000152587891,11.516908033139694,2,5,0.872999906539917,0.0,0.06007927965187099,73241.26074384812,1756.3555361981187,41.7007030710243,0.872999906539917,38.33516621890279,0.36523929471032746,1.105795187889889,-0.19945181912887588,339.0355109863482,1172.4064961973465,244.91352901442417,0.2891791471616859,0.6676609461856747,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8736433,109.451615",83.252914,8.489434618345715,Non-Event,Non-Event,condition_like,0.49200000000000005,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 49%), pakai tebakan terbaik ML",True
16,1775973073.1651666,-6.8903863,109.4539875,-52.225899432197124,-5.325559638836618,7.006658370653413,8.041139,2.9509999752044678,8.085681374171214,2,4,0.7860000133514404,0.0,0.7553772056448265,50373.911126757,1208.9506656389249,41.667466272055975,0.7860000133514404,8.60787710867795,0.3207070707070707,1.64801326144803,0.11938230023472261,366.4439917623625,667.6201966567846,174.88647721977762,0.5488809251854703,0.6671094524842452,high,candidate,178e7720-4939-4df4-b9af-2a0a7e15ece3,,,"https://www.google.com/maps?q=-6.8903863,109.4539875",97.00787,9.892049782545518,Pothole,Pothole,event,0.6533333333333333,ML_Ensemble(RF),Dipelajari dari data (Confidence: 65%),True
121,1775973994.0570002,-6.8377,109.4496917,-49.991605126787654,-5.0977250260575895,7.104326006385124,6.023279700000002,6.611000061035156,9.504719916163369,3,3,0.5465000867843628,0.16850006580352783,0.40880083679064827,51101.24572796628,1436.2164359079497,35.58046295444359,1.0930001735687256,30.295700185000722,0.3240506329113924,1.2720070745698528,-0.4186734371867898,382.60558254242085,880.507785036445,173.1030683290839,0.43452833536509405,0.6655248512273614,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8377,109.4496917",83.65556,8.530493083774786,Non-Event,Rough Road,condition_like,0.72,R7,struktur kontinu panjang + noisy/dense → Non-Event,True
132,1775974074.6601253,-6.8398433,109.4456483,-50.678364828638784,-5.167755026297338,8.908782802517344,6.050045,4.697000026702881,8.960506221808087,2,5,0.8889999389648438,0.0,0.5750801226063424,50352.25219984696,2266.2034929266583,22.21876911530193,0.8889999389648438,15.686425792786052,0.3106060606060606,1.8857992864960575,0.1285590624686084,1173.6129801896132,865.1693474223011,227.4211653147442,1.3565124357789389,0.6645713686575351,high,high_conf,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8398433,109.4456483",84.88028,8.655379767810619,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
48,1775973409.6382,-6.8754347,109.4488971,52.86987452715965,5.391226823345348,4.299975962450982,9.097576,5.740000009536743,11.384510342548026,2,4,0.19899988174438477,0.0,0.5345121503413377,71273.2456519363,1319.963709303106,53.99636754829394,0.19899988174438477,33.90916418147751,0.35516372795969775,1.4995167966261613,-0.007967084780928092,333.47969166087967,778.9182424012001,207.56577524102647,0.4281318283222096,0.6603364174167544,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8754347,109.4488971",85.630516,8.73188254908659,Non-Event,Non-Event,condition_like,0.43833333333333335,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 44%), pakai tebakan terbaik ML",True
122,1775974003.7335715,-6.8379683,109.44918,-54.2018564364537,-5.527051178175392,4.636430446171657,6.348069,9.390000104904175,9.525552841235584,0,5,0.0,0.0,0.5066389396785042,55438.82502855382,1204.836256917117,46.013576255079435,0.0,45.58589611240515,0.30982367758186397,1.0778872304164704,-0.024262853385597194,313.5928761567561,653.8336804476621,237.4097003126987,0.4796217831152807,0.658989658791315,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8379683,109.44918",114.63576,11.689594305904668,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
221,1776330093.552,-6.8901653,109.5311733,45.68475656009576,4.6585486950279416,6.310079270353841,7.4466925,2.5350000858306885,11.889266648661023,0,3,0.0,0.0,0.1356190965875575,63618.72684666804,1820.4559017345914,34.94659043984718,0.0,100.26514715849645,0.3511450381679389,-0.4885863059378166,-0.12509922488466482,358.74026759243384,1040.981579065424,420.7340550767335,0.3446173058795983,0.6577929378679951,high,candidate,44eda033-50cf-4664-89ef-2aa88372c53f,,,"https://www.google.com/maps?q=-6.8901653,109.5311733",99.60846,10.157236161176344,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
372,1776414064.51,-6.8222372,109.4777523,-66.13069624667322,-6.743454313825132,5.671849024940522,2.5548666,0.0,9.586281992718805,1,3,0.0,0.0,0.12836849189072813,45391.93675918195,1906.854780692167,23.80461123468488,0.1,71.4085747480877,0.3367088607594937,4.178817828858019,-0.8393162470609676,176.60775845286372,1589.7319384704979,140.51508376880543,0.11109279122346097,0.6537896156451968,high,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8222372,109.4777523",102.50849,10.452956922088584,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True
294,1776413108.2223332,-6.8573752,109.4534641,-53.48247945367813,-5.4536951409174526,5.468056935810361,6.420327,1.8239998817443848,8.39076213941957,2,2,0.2649998664855957,0.0,0.6451985639094127,51952.39372372892,1676.1666167604744,30.994766971998576,0.2649998664855957,11.827226662408012,0.3350125944584383,2.772024276685218,0.16568287129611814,276.4887774050672,1213.235845387165,186.4419939682423,0.22789367642607117,0.6517779468660059,high,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8573752,109.4534641",125.78913,12.82692152773883,Pothole,Pothole,event,0.42266666666666675,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 42%), pakai tebakan terbaik ML",True
125,1775974020.6189997,-6.83849,109.4482283,-52.500637601123245,-5.3535751353544025,5.01360324812094,6.7464643,1.7879998683929443,10.370136034427235,0,5,0.0,0.0,0.30699257098944716,77063.64074631041,1976.6907026711324,38.986190709141766,0.0,129.803729326997,0.32914572864321606,0.590604377360445,0.0007420625101092063,367.57001173599645,1384.4650886363002,224.65560229883604,0.26549604933162835,0.6513103410410949,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.83849,109.4482283",87.97572,8.971026803240658,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
428,1776417997.9086666,-6.9862248,109.4942418,-56.42807713202571,-5.75406251186957,7.747629844744296,15.408623,1.4040000438690186,7.199613435979229,2,5,0.31100010871887207,0.0,0.15043418597802452,53134.08533363421,2537.162278131573,20.942328273862362,0.31100010871887207,21.66406835229421,0.3189873417721519,2.2308818931820085,-0.29118293718606875,242.15681468182942,2171.125141360988,123.88032208875572,0.11153517130684426,0.6491604751714941,high,candidate,2403297f-866d-495e-a41b-b29966866b69,,,"https://www.google.com/maps?q=-6.9862248,109.4942418",102.04109,10.405295386293995,Non-Event,Non-Event,condition_like,0.4416969696969697,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 44%), pakai tebakan terbaik ML",True
62,1775973494.648364,-6.8729683,109.4523,-50.98218219506199,-5.198735775729937,4.605516996901652,8.617479000000001,4.115999937057495,10.571644773786167,1,8,0.0,0.0,0.7199615251924764,79021.34581325718,1610.2372662098362,49.074349117619576,0.1,33.436871538421045,0.31313131313131315,0.02957146439897551,-0.09411767752470127,296.46470641208214,1087.1352323179653,226.6373274797886,0.272702693580507,0.6423587166962317,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8729683,109.4523",83.81787,8.54704409762763,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
124,1775974016.9957273,-6.8382233,109.448705,52.037555777822206,5.306353931038857,5.902794070461992,6.930734599999999,6.203999996185303,6.598934462349361,1,7,0.0,0.0,0.4248347664293156,51920.64427873044,1301.5685091081689,39.89082701026279,0.1,13.870276030105533,0.29441624365482233,0.8818017567014542,0.12181692998204376,265.4090849563397,877.0188298216111,159.140594330218,0.30262643814352136,0.642317448973555,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8382233,109.448705",98.43407,10.037481708840431,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True
311,1776413519.6512728,-6.8362953,109.4522306,-44.704873710146856,-4.55862845213675,6.202045332951263,2.3380625,5.460000038146973,11.256931220072744,0,5,0.0,0.0,0.3138220345805297,57046.71348190086,2054.237746827778,27.770258599436225,0.0,46.09813929363839,0.3611111111111111,0.2695523164322453,-0.050929050188922846,287.4563303789294,1512.9693353178077,253.81208113104157,0.1899948158093718,0.6403689769599441,high,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8362953,109.4522306",94.894295,9.676525113061036,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
387,1776417453.7437499,-6.9576179,109.4926011,-58.484097530246665,-5.9637182452974935,4.259304235674091,9.831934,1.0239999294281006,11.060912968228953,2,5,0.5690000057220459,0.0,0.2675736052672296,73428.8723710104,1608.562379268606,45.64875647455392,0.5690000057220459,24.148747213944745,0.3249370277078086,1.6524313376731197,-0.31717731623732076,254.11474261371194,1183.2898479383434,171.15778871655095,0.2147527445128559,0.6329902842160711,high,candidate,2403297f-866d-495e-a41b-b29966866b69,,,"https://www.google.com/maps?q=-6.9576179,109.4926011",110.85458,11.30402125088588,Non-Event,Non-Event,condition_like,0.457,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 46%), pakai tebakan terbaik ML",True
52,1775973440.2052498,-6.8735337,109.4494394,-56.09380168591892,-5.719975902670017,4.351568710545375,7.445923,0.8889999389648438,12.910347188062277,1,4,0.0,0.0,0.13496257696722982,73459.12931501068,2404.1889764312664,30.55464025689753,0.1,4.727763659694053,0.3282442748091603,1.5579133407692387,0.02080779116839839,323.2655265628553,1848.7541324597864,232.16931740862486,0.1748558776487446,0.6286630795216743,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8735337,109.4494394",84.087296,8.57451790366741,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True
225,1776330217.839,-6.8983373,109.5329715,-53.34266753877747,-5.4394382932782825,4.25717750720034,6.3594713,2.2360000610351562,8.567177429889611,3,4,0.49350011348724365,0.20550000667572021,0.715511312717339,39147.26834279718,1216.878180110109,32.1702442779315,0.9870002269744873,41.58081509097943,0.33753148614609574,1.0996069906686277,-0.11169496456238082,181.0976068370596,893.9091347638066,141.87143850924267,0.2025906208938334,0.6256843957002516,high,candidate,44eda033-50cf-4664-89ef-2aa88372c53f,,,"https://www.google.com/maps?q=-6.8983373,109.5329715",93.75653,9.560505371355152,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
265,1776412812.405,-6.8731217,109.446285,-58.49138754726374,-5.964461620152013,4.6163595054030395,8.331294,1.181999921798706,8.455123843158319,1,4,0.0,0.0,0.3442238597064852,63411.59470450938,1583.5735326515899,40.04335343890692,0.1,26.098874708703853,0.3249370277078086,2.2629933131866666,0.14997644631894644,287.6931222704661,1065.8833652957549,229.9970450853688,0.2699105093179949,0.6220651747041297,high,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8731217,109.446285",100.45904,10.243971182819822,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True
358,1776413989.0835383,-6.8233616,109.4762842,50.540005469381086,5.153646298112107,4.999169008826121,6.1592207000000005,9.032999992370605,8.356078928565521,2,5,0.497999906539917,0.0,0.8264362270780938,52080.06575505446,1958.996642799586,26.585071454763796,0.497999906539917,136.83859972279961,0.3712121212121212,0.416117491701149,0.16609151730395225,207.03156002958667,1551.9317958821891,200.03328688781028,0.13340248614372768,0.6218815195051673,high,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8233616,109.4762842",90.06703,9.184281074576946,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
356,1776413978.3350837,-6.8236299,109.4758239,-47.16118296676647,-4.809102289443028,4.497349068843918,6.273261500000001,3.8320000171661377,11.926865898021612,1,4,0.0,0.0,0.37644439164260296,89762.90646659838,3420.029799901929,26.24623517693505,0.1,68.09423366458658,0.345088161209068,-0.3253410095510523,-0.007449347450060455,765.8737455012323,1973.6296592492872,680.526395151409,0.38805342305430063,0.6217557203182913,high,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8236299,109.4758239",96.90236,9.881290756782388,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
413,1776417737.9470003,-6.9722923,109.4825775,49.013213112751124,4.997956806121471,4.937706078262207,2.7314875,2.4660000801086426,9.499242351993031,0,4,0.0,0.0,0.0916109894195499,51566.81007649301,2046.7787576566666,25.19412997540444,0.0,25.69018526881441,0.3308270676691729,-0.13066144800069557,-0.034025499782287215,330.79543024048706,1447.3312913763752,268.65203603980456,0.22855543301171466,0.6210628798529131,high,candidate,2403297f-866d-495e-a41b-b29966866b69,,,"https://www.google.com/maps?q=-6.9722923,109.4825775",90.315865,9.209655182962582,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
349,1776413907.74775,-6.825711,109.4722645,-54.17540701473829,-5.524354087760682,5.433117378028704,7.291923,5.490999937057495,4.683568421441215,2,4,0.26600003242492676,0.0,0.04436358953629328,49749.838782353734,1500.8693812655267,33.14734737759626,0.26600003242492676,82.71629739235088,0.32653061224489793,4.26979521371794,-0.7409821149252117,210.37150622187792,1136.7230851629183,153.77478988073017,0.1850683854165401,0.6207433594519677,high,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.825711,109.4722645",102.12964,10.414324973359914,Pothole,Pothole,event,0.5596363636363636,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 56%), pakai tebakan terbaik ML",True
120,1775973986.0477002,-6.8374517,109.45016,-55.27689639823471,-5.636674746038119,4.292487334813144,6.547266500000001,7.618000030517578,5.834719618888518,2,4,1.625999927520752,0.0,0.8497508342200288,41154.18715982526,923.4573385916351,44.56533658395544,1.625999927520752,15.005556258852293,0.3106060606060606,1.7991051256037878,-0.08202743584626639,221.92871949070144,553.6701235770322,147.85849552390158,0.40083202910801896,0.6081798998890491,high,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8374517,109.45016",90.40979,9.219232867492977,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
